id;nickname;male;female;skin;hair;height;tattoo;age;weapon;arrested;convicted;rape;extortion;kidnapping;theft;homicide;arms_trafficking;drug_trafficking;faction;Dc;Bc;Cc;CC
YDU0;0;1;0;2;1;2;0;27;1;1;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
GFN7;0;1;0;1;1;2;0;31;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
TQHS;0;1;0;2;2;1;0;24;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
LAC3;0;1;0;2;1;0;0;24;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
W2C9;0;0;1;1;1;2;0;31;1;1;0;0;0;0;1;0;0;0;0;0.25;0.0;0.5714285714285714;0.0
NXC4;0;1;0;3;1;3;0;34;1;1;1;0;0;0;1;0;0;0;0;0.5;0.0;0.6666666666666666;1.0
FOVJ;1;1;0;3;2;2;0;24;1;0;0;0;0;0;1;0;0;0;0;0.5;0.0;0.6666666666666666;1.0
QAJH;0;1;0;3;2;2;0;25;1;0;0;0;0;0;1;0;0;0;0;0.25;0.0;0.5714285714285714;0.0
SKKT;0;1;0;3;1;3;0;28;1;1;1;0;0;0;1;0;0;1;0;1.0;0.8333333333333333;1.0;0.1666666666666666
EDC9;1;1;0;1;2;3;0;40;1;1;1;0;0;0;0;1;0;1;0;1.0;0.0;1.0;0.0
MUFV;0;1;0;2;1;2;0;37;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
MYLM;1;1;0;1;2;3;0;26;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
RCS2;0;1;0;3;0;3;0;25;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
ILLO;0;1;0;4;3;5;0;82;0;0;0;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;1.0
CNL6;0;1;0;4;3;5;0;32;0;0;0;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;1.0
JCCE;0;1;0;4;3;5;0;23;0;0;0;0;0;0;0;0;0;1;0;1.0;0.6666666666666666;1.0;0.3333333333333333
OID4;0;1;0;4;3;5;0;50;0;1;0;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;1.0
D9TE;0;1;0;4;3;5;0;22;0;0;0;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;1.0
JGU5;0;1;0;3;0;3;0;36;0;1;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0
YWYB;1;1;0;1;0;3;0;26;0;1;0;0;0;0;0;1;0;1;0;1.0;0.0;1.0;0.0
CXY1;1;1;0;1;2;4;0;38;0;1;1;0;0;0;0;1;0;0;0;1.0;0.0;1.0;1.0
RNAD;0;1;0;1;1;4;0;25;1;1;1;0;1;0;1;0;0;0;0;1.0;0.0;1.0;1.0
AXOO;0;1;0;1;0;3;0;28;0;1;1;0;0;0;0;1;0;1;0;1.0;0.0;1.0;1.0
YUOK;0;1;0;3;1;2;0;33;0;1;1;0;0;0;1;1;0;1;0;1.0;0.0;1.0;1.0
LNNI;0;1;0;1;0;2;0;46;1;1;1;0;0;0;0;1;0;0;0;1.0;0.0;1.0;0.0
OXJC;1;1;0;3;1;2;0;38;1;1;0;0;0;0;0;1;0;0;0;1.0;0.0;1.0;0.0
XEXT;0;1;0;1;1;3;0;30;1;1;1;0;0;0;1;0;0;0;0;0.6000000000000001;0.7000000000000001;0.7142857142857143;0.0
ZXMJ;0;1;0;2;1;2;0;44;1;1;1;0;0;0;1;0;0;0;0;0.4;0.0;0.5;1.0
TVR3;0;1;0;3;1;3;0;47;1;1;1;0;0;0;1;0;0;0;0;0.4;0.0;0.5;1.0
NAB6;0;1;0;3;1;2;0;33;0;1;1;0;0;0;0;0;0;0;0;0.2;0.0;0.4545454545454545;0.0
IQJZ;1;1;0;2;1;2;0;44;1;1;1;0;0;0;1;1;0;0;0;0.6000000000000001;0.6000000000000001;0.7142857142857143;0.3333333333333333
P9E6;0;1;0;3;0;2;0;29;1;1;1;0;0;0;1;1;0;0;0;0.2;0.0;0.4545454545454545;0.0
JDFC;0;1;0;3;1;3;0;32;1;1;1;0;0;0;1;1;0;0;0;0.5;0.0;0.6666666666666666;0.0
ZJQJ;0;1;0;2;1;4;0;32;1;1;1;0;0;0;1;0;0;0;0;1.0;1.0;1.0;0.0
H8HB;0;1;0;3;0;2;0;33;1;1;1;0;0;0;1;0;0;0;0;0.5;0.0;0.6666666666666666;0.0
K4GQ;1;1;0;1;2;2;0;24;1;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0
SCKS;1;1;0;3;1;3;0;26;1;1;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0
G3VZ;1;1;0;1;1;2;0;24;1;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0
A7FY;0;1;0;1;0;3;0;30;0;1;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
H6JM;0;1;0;1;0;2;0;26;0;1;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
NRAL;0;1;0;1;0;3;0;21;0;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
B9U8;0;1;0;3;1;2;0;25;0;1;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
FMT8;1;1;0;3;0;2;0;38;1;1;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
JGFI;1;1;0;3;0;1;0;40;1;1;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
GEDQ;0;1;0;3;2;2;0;22;0;0;0;0;0;0;0;0;0;1;0;0.25;0.0;0.5;0.0
QGJZ;0;1;0;1;0;2;0;27;0;0;0;0;0;0;1;0;0;0;0;0.75;0.1666666666666666;0.8;0.6666666666666666
MXL2;0;1;0;1;2;2;0;25;0;0;0;0;0;0;1;0;0;0;0;0.5;0.0;0.5714285714285714;1.0
P9QR;0;0;1;1;0;5;0;22;0;0;0;0;0;0;1;0;0;0;0;0.75;0.1666666666666666;0.8;0.6666666666666666
Q3BS;0;1;0;3;0;2;0;21;0;0;0;0;0;0;0;0;0;1;0;0.75;0.5;0.8;0.3333333333333333
KVYH;0;0;1;2;1;2;0;44;1;1;1;0;0;0;0;0;0;0;0;0.6000000000000001;0.0;0.7142857142857143;1.0
KBX3;1;0;1;3;1;2;0;35;0;1;1;0;0;0;0;0;0;0;0;0.6000000000000001;0.0;0.7142857142857143;1.0
HYHX;0;1;0;2;1;5;0;41;1;1;1;0;0;1;1;1;0;1;0;0.6000000000000001;0.0;0.7142857142857143;1.0
RWAC;1;1;0;2;1;5;0;40;1;1;1;0;0;0;0;0;0;0;0;1.0;0.7000000000000001;1.0;0.3
T1NK;0;1;0;2;1;3;0;33;0;1;0;0;0;0;0;0;0;0;0;0.2;0.0;0.5555555555555556;0.0
UDKX;1;1;0;2;1;3;0;31;0;0;0;0;0;0;0;0;0;0;0;0.2;0.0;0.5555555555555556;0.0
GEFX;1;1;0;3;0;2;0;27;1;1;1;0;0;0;0;0;0;1;0;0.1428571428571428;0.0;0.4117647058823529;0.0
WYI6;0;1;0;3;1;3;0;31;0;1;1;0;0;0;0;0;0;1;0;0.2857142857142857;0.0;0.4375;1.0
VMXJ;0;1;0;3;1;3;0;26;1;1;1;0;0;0;0;0;0;1;0;0.2857142857142857;0.2857142857142857;0.4666666666666667;0.0
LYTX;1;1;0;2;1;4;0;34;1;1;1;0;0;0;1;0;0;1;0;0.2857142857142857;0.0;0.4375;1.0
TQUM;1;1;0;3;1;3;0;29;0;0;0;0;0;0;0;0;0;1;0;0.5714285714285714;0.5952380952380952;0.6363636363636364;0.3333333333333333
LLTJ;1;1;0;3;1;2;0;31;0;1;1;0;0;0;0;0;0;1;0;0.4285714285714285;0.0238095238095238;0.4666666666666667;0.6666666666666666
T0SZ;0;1;0;3;0;2;0;26;1;0;0;0;0;0;0;1;0;1;0;0.4285714285714285;0.6666666666666666;0.6363636363636364;0.0
X7Q3;0;1;0;3;0;2;0;25;0;1;1;0;0;0;0;0;0;1;0;0.1428571428571428;0.0;0.3333333333333333;0.0
NWTI;0;1;0;1;2;3;0;27;1;1;1;0;0;0;1;0;0;0;0;1.0;1.0;1.0;0.0
B4ZY;0;1;0;1;0;4;0;24;0;0;0;0;0;0;1;0;0;0;0;0.5;0.0;0.6666666666666666;0.0
A9H3;0;1;0;3;1;3;0;33;1;1;0;0;0;0;1;0;0;0;0;0.5;0.0;0.6666666666666666;0.0
SDZ2;0;1;0;3;1;3;0;25;1;1;1;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;0.0
GJDF;0;1;0;1;2;2;0;23;1;0;0;0;0;0;0;0;0;1;0;1.0;1.0;1.0;0.0
H5ID;0;1;0;1;0;3;0;25;1;1;1;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;0.0
HIR1;0;1;0;1;2;2;0;26;1;0;0;0;0;0;1;0;0;0;0;0.2;0.0;0.5;0.0
R1O8;1;1;0;3;1;2;0;58;0;1;0;0;0;0;0;1;0;0;0;0.2;0.0;0.4545454545454545;0.0
D2SV;1;1;0;3;0;4;0;38;1;1;1;0;0;0;1;1;0;0;0;0.6000000000000001;0.4;0.7142857142857143;0.3333333333333333
IIYN;0;1;0;1;2;3;0;23;1;0;0;0;0;0;1;0;0;0;1;0.8;0.7000000000000001;0.8333333333333334;0.1666666666666666
DVWU;1;1;0;1;0;2;0;26;0;0;0;0;0;0;0;0;0;1;0;0.2;0.0;0.5;0.0
VDXK;1;1;0;3;1;2;0;54;1;1;0;0;0;0;1;0;0;1;0;0.4;0.0;0.625;1.0
VYOO;1;1;0;3;1;3;0;41;1;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
FUML;0;1;0;3;1;3;0;38;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
N7YI;0;1;0;3;1;2;0;31;1;1;1;0;0;0;0;0;0;1;0;1.0;0.1666666666666666;1.0;0.6666666666666666
Y0HD;0;1;0;3;1;1;0;33;1;1;1;0;1;0;1;0;0;1;0;0.6666666666666666;0.0;0.75;1.0
ZKO2;0;0;1;1;2;2;0;29;1;1;0;0;0;0;0;0;0;1;0;0.6666666666666666;0.0;0.75;1.0
Q7BE;0;1;0;2;1;3;0;31;1;1;1;0;0;0;0;0;0;1;0;1.0;0.1666666666666666;1.0;0.6666666666666666
IDBY;0;1;0;2;1;4;0;30;1;1;1;0;0;0;1;0;0;1;0;0.25;0.0;0.5;0.0
I0H1;0;1;0;3;0;3;0;23;1;0;0;0;0;0;1;0;0;1;0;0.75;0.8333333333333333;0.8;0.0
RMUS;1;1;0;3;1;3;0;31;1;1;1;0;0;0;1;1;0;1;0;0.25;0.0;0.5;0.0
WFM4;0;1;0;2;1;2;0;38;1;1;1;0;0;0;1;1;0;1;0;0.25;0.0;0.4444444444444444;0.0
PWI1;1;1;0;2;1;3;0;33;1;1;1;0;0;0;1;1;0;1;0;0.5;0.5;0.6666666666666666;0.0
HJP9;0;0;1;2;1;2;0;41;0;1;1;0;0;0;0;0;0;1;0;0.3333333333333333;0.0;0.6;0.0
Z8CP;0;1;0;4;1;2;0;32;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;0.0;0.6;0.0
HOVL;0;0;1;2;1;1;0;39;0;1;1;0;0;0;0;0;0;1;0;0.3333333333333333;0.0;0.6;0.0
DSW6;0;1;0;2;1;4;0;36;0;1;1;0;0;0;0;0;0;1;0;1.0;1.0;1.0;0.0
HIZV;0;1;0;1;2;3;0;42;0;1;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0
MVR6;0;1;0;2;1;3;0;58;1;1;0;0;0;0;0;1;0;0;0;1.0;0.0;1.0;1.0
ATZF;0;1;0;3;1;3;0;40;0;1;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0
DLTQ;0;1;0;1;2;3;0;33;0;1;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0
P4R9;0;1;0;3;0;3;0;36;0;1;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0
VESY;0;1;0;2;1;5;0;37;0;1;0;0;0;0;0;0;0;1;0;0.3333333333333333;0.0;0.6;0.0
XSFA;0;1;0;1;1;3;0;36;0;1;1;0;0;0;0;0;0;1;0;0.3333333333333333;0.0;0.6;0.0
LKC5;0;1;0;2;1;3;0;29;1;1;1;0;0;0;1;0;0;0;0;0.3333333333333333;0.0;0.6;0.0
YWVS;0;1;0;1;1;3;0;39;0;1;1;0;0;0;0;0;0;1;0;1.0;1.0;1.0;0.0
PPXU;0;1;0;1;2;5;0;71;1;1;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0
GAA1;0;1;0;1;2;5;0;34;1;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0
P7SH;0;1;0;3;2;2;0;29;1;0;0;0;0;0;1;0;0;1;0;1.0;0.0;1.0;0.0
TPBZ;0;1;0;3;3;5;0;32;0;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
VLOZ;0;1;0;1;1;2;0;29;1;1;0;0;0;0;0;0;0;1;0;1.0;1.0;1.0;0.0
AQU7;0;1;0;3;1;2;0;26;1;0;0;0;0;0;0;0;0;0;0;0.5;0.0;0.6666666666666666;0.0
WZIB;1;1;0;3;0;3;0;26;1;0;0;0;0;0;1;0;0;0;0;0.5;0.0;0.6666666666666666;0.0
IARI;0;1;0;3;1;4;0;25;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
NGYL;0;1;0;1;1;2;0;25;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
OJS7;0;1;0;1;1;1;0;26;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
NXB5;0;1;0;2;1;2;0;34;1;1;0;0;0;0;0;1;0;0;0;1.0;0.0;1.0;0.0
INVS;0;1;0;3;2;2;0;29;1;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0
FPCK;0;1;0;3;1;3;0;36;1;1;1;0;0;0;0;1;0;1;0;1.0;0.0;1.0;1.0
GGB4;0;1;0;3;1;4;0;32;1;1;1;0;0;0;0;1;0;1;0;1.0;0.0;1.0;1.0
X6Z9;0;1;0;3;0;4;0;34;1;1;1;0;0;0;1;1;0;0;0;1.0;0.0;1.0;1.0
K5UB;0;1;0;3;3;5;0;32;1;1;1;0;0;0;0;1;0;1;0;1.0;0.0;1.0;1.0
JCI4;0;1;0;2;1;2;0;39;0;1;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;1.0
TWYF;0;1;0;1;0;2;0;26;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
AMC2;0;0;1;1;2;1;0;24;0;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
QOPC;1;1;0;2;1;2;0;39;0;1;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;1.0
IHUG;1;1;0;3;1;2;0;44;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
DUOC;0;1;0;3;1;2;0;33;0;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
V0FZ;0;1;0;3;1;3;0;32;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
F1QE;1;1;0;3;1;1;0;27;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
WHWT;0;1;0;3;1;2;0;28;1;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
OFPC;0;1;0;3;0;5;0;25;0;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
GMUV;0;1;0;3;1;5;0;24;0;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
ANJ1;0;1;0;1;1;4;0;29;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
NZXS;1;1;0;3;0;4;0;26;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
FEHE;0;1;0;3;1;3;0;27;0;1;0;0;0;0;0;0;0;1;0;0.3333333333333333;0.0;0.5;0.0
QKW1;0;1;0;3;1;2;0;19;0;0;0;0;0;0;1;0;0;1;0;0.6666666666666666;0.6666666666666666;0.75;0.0
O9RM;0;1;0;3;2;1;0;25;1;1;0;0;0;0;1;0;0;1;0;0.6666666666666666;0.6666666666666666;0.75;0.0
QLQ3;0;1;0;3;2;2;0;26;1;1;1;0;0;0;1;0;0;1;0;0.3333333333333333;0.0;0.5;0.0
SMLN;1;1;0;1;2;3;0;37;1;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0
F3F7;0;1;0;3;0;3;0;33;1;1;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0
CME4;0;1;0;1;2;2;0;33;0;1;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0
AJET;0;1;0;1;2;2;0;30;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
D3OA;1;1;0;2;1;3;0;31;0;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
FHRI;0;1;0;1;2;2;0;26;0;0;0;0;0;0;0;0;0;1;0;0.5;0.0;0.5714285714285714;1.0
IVFK;0;1;0;1;0;2;0;24;0;0;0;0;0;0;1;0;0;1;0;0.25;0.0;0.4444444444444444;0.0
STPO;0;0;1;1;3;5;0;26;0;0;0;0;0;0;0;0;0;1;0;0.5;0.0;0.5714285714285714;1.0
TUMA;0;1;0;3;3;5;0;30;0;1;0;0;0;0;0;0;0;1;0;0.5;0.5;0.6666666666666666;0.0
Y4FA;0;1;0;1;3;5;0;24;0;0;0;0;0;0;0;0;0;1;0;0.75;0.6666666666666666;0.8;0.3333333333333333
CMHK;1;1;0;3;1;5;0;39;0;1;1;0;0;0;1;1;0;0;0;1.0;0.0;1.0;0.0
C7ME;1;1;0;3;0;5;0;33;0;1;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
ZXIR;1;1;0;3;1;3;0;29;1;1;1;0;0;0;1;1;0;1;0;1.0;0.0;1.0;1.0
AAEO;0;1;0;1;1;0;0;29;1;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0
FHM9;0;1;0;3;0;3;0;37;0;1;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0
F5PR;0;1;0;3;0;2;0;25;0;0;0;0;0;0;1;0;0;0;0;0.5;0.0;0.5454545454545454;1.0
VODP;0;1;0;1;0;2;0;24;0;1;0;0;0;0;0;0;0;1;0;0.3333333333333333;0.0;0.4615384615384615;1.0
O9BL;0;1;0;3;0;2;0;26;0;0;0;0;0;0;0;0;0;1;0;0.5;0.0;0.5454545454545454;1.0
AZXA;0;1;0;3;1;3;0;28;0;0;0;0;0;0;0;0;0;1;0;0.3333333333333333;0.0;0.4615384615384615;1.0
GCU8;1;0;1;1;1;2;0;31;0;0;0;0;0;0;0;0;0;1;0;0.6666666666666666;0.6;0.75;0.5
YZUA;1;1;0;2;1;2;0;34;0;0;0;0;0;0;0;0;0;1;0;0.5;0.5333333333333333;0.6666666666666666;0.3333333333333333
F3C4;0;1;0;2;1;2;0;24;0;0;0;0;0;0;0;0;0;1;0;0.5;0.0;0.5454545454545454;1.0
LNVO;0;1;0;3;1;3;0;48;0;0;1;0;0;0;0;0;0;1;0;0.3333333333333333;0.0;0.6;0.0
OTD7;0;0;1;3;2;1;0;36;0;1;1;0;0;0;0;1;0;1;0;0.3333333333333333;0.0;0.6;0.0
TIH6;0;0;1;3;2;1;0;46;0;1;1;0;0;0;0;0;0;1;0;0.3333333333333333;0.0;0.6;0.0
BMOV;1;1;0;3;1;3;0;41;0;1;1;0;0;0;0;0;0;1;0;1.0;1.0;1.0;0.0
AVB6;0;1;0;3;1;2;0;31;0;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0
IKWK;0;1;0;3;1;4;0;30;1;1;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0
WFGS;0;1;0;2;1;3;0;37;1;1;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0
VXDO;0;1;0;3;3;3;0;35;0;1;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;1.0
TUE1;0;1;0;3;2;3;0;41;1;1;1;0;0;0;1;0;0;0;0;1.0;1.0;1.0;0.0
CUR4;0;1;0;1;1;5;0;38;0;1;1;0;0;0;1;0;0;1;0;0.5;0.0;0.6666666666666666;0.0
QUO7;0;1;0;3;1;5;0;40;0;1;1;0;0;0;1;0;0;0;0;0.5;0.0;0.6666666666666666;0.0
C7C0;1;1;0;1;2;2;0;31;0;0;0;0;0;0;1;0;0;0;0;0.5;0.5;0.6666666666666666;0.0
PVGT;1;1;0;1;2;2;0;35;1;1;1;0;0;0;1;0;0;0;0;0.25;0.0;0.5;0.0
AXJX;0;1;0;3;1;2;0;46;1;1;1;0;0;0;1;0;0;0;0;0.25;0.0;0.4444444444444444;0.0
QQKQ;1;1;0;1;1;2;0;36;1;1;1;0;0;0;1;0;0;0;0;0.25;0.0;0.5;0.0
MED5;1;1;0;1;2;2;0;33;1;1;1;0;0;0;1;0;0;0;0;0.75;0.8333333333333333;0.8;0.0
QFA3;1;1;0;3;1;4;0;34;1;1;1;0;0;0;1;1;0;1;0;1.0;0.0;1.0;0.0
QLOM;0;1;0;3;0;1;0;26;1;1;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
M8IF;1;1;0;3;2;2;0;26;1;1;1;0;0;0;1;1;0;0;0;0.6666666666666666;0.3333333333333333;0.75;0.5
X5Y4;0;1;0;1;0;2;0;27;1;1;0;0;0;0;1;0;0;0;0;0.8333333333333333;0.5333333333333333;0.8571428571428571;0.4
VXQT;0;0;1;1;1;3;0;36;1;1;1;0;0;0;0;0;0;0;0;0.3333333333333333;0.0;0.5454545454545454;1.0
E6JT;0;1;0;3;2;2;0;30;1;1;0;0;0;0;1;0;0;0;0;0.5;0.0;0.6666666666666666;1.0
VVLZ;0;1;0;1;2;2;0;28;1;1;0;0;0;0;1;0;0;0;0;0.5;0.0;0.6666666666666666;1.0
S0EV;1;1;0;3;0;4;0;27;0;1;1;0;0;0;0;0;0;1;0;0.3333333333333333;0.0;0.5454545454545454;1.0
GZRX;0;1;0;1;0;3;0;29;1;1;1;0;0;0;0;1;0;1;0;0.1666666666666666;0.0;0.4615384615384615;0.0
CCE5;1;1;0;3;1;3;0;27;1;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
HAL7;0;1;0;3;0;2;0;43;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
M0XN;0;1;0;3;1;2;0;42;0;0;0;0;0;0;1;0;0;0;0;0.1111111111111111;0.0;0.3103448275862069;0.0
CWWT;1;1;0;1;2;2;0;35;1;1;0;0;0;0;1;1;0;1;0;0.3333333333333333;0.4166666666666666;0.391304347826087;0.0
W0NF;1;1;0;3;1;3;0;35;0;1;1;0;0;0;1;0;0;1;0;0.2222222222222222;0.2222222222222222;0.391304347826087;0.0
TPS8;0;1;0;3;1;3;0;28;1;1;1;0;0;0;1;0;0;0;0;0.3333333333333333;0.7222222222222222;0.5294117647058824;0.0
SDNU;0;1;0;2;1;3;0;29;1;1;1;0;0;0;1;0;0;0;0;0.2222222222222222;0.5;0.4736842105263157;0.0
HHRA;0;1;0;3;1;1;0;21;0;0;0;0;0;0;1;0;0;0;0;0.3333333333333333;0.4166666666666666;0.4285714285714285;0.0
VNLK;0;1;0;3;1;2;0;22;0;0;0;0;0;0;1;0;0;0;0;0.1111111111111111;0.0;0.3103448275862069;0.0
E6F9;1;1;0;1;0;3;0;28;1;1;1;0;0;0;1;1;0;1;0;0.1111111111111111;0.0;0.2903225806451613;0.0
DNVH;1;1;0;3;1;3;0;38;0;1;1;0;0;0;0;0;0;1;0;0.1111111111111111;0.0;0.2903225806451613;0.0
H8ZV;0;1;0;1;2;2;0;31;0;1;1;0;0;0;1;1;0;1;0;0.1111111111111111;0.0;0.2903225806451613;0.0
O2PP;1;1;0;1;0;3;0;29;0;1;0;0;0;0;0;0;0;1;0;1.0;0.8333333333333333;1.0;0.1666666666666666
Q9D1;0;1;0;3;2;2;0;27;0;1;0;0;0;0;0;0;0;1;0;0.25;0.0;0.5714285714285714;0.0
HXPB;0;0;1;1;2;1;0;24;0;1;0;0;0;0;0;0;0;1;0;0.25;0.0;0.5714285714285714;0.0
DUW9;0;1;0;3;1;2;0;37;0;1;0;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;1.0
AOZB;1;1;0;1;2;2;0;39;1;1;0;1;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;1.0
DDEE;0;1;0;0;1;3;0;36;1;1;1;0;0;0;0;0;0;1;0;0.1;0.0;0.4761904761904761;0.0
JHF6;0;1;0;2;1;2;0;22;1;0;1;0;0;0;0;0;0;1;0;0.1;0.0;0.4761904761904761;0.0
HDLC;0;1;0;3;1;2;0;22;0;0;0;0;0;0;0;0;0;1;0;0.3;0.2;0.5555555555555556;0.3333333333333333
RPX4;0;1;0;0;1;2;0;24;0;0;1;0;0;0;0;0;0;1;0;0.2;0.0;0.5;1.0
KEC3;1;1;0;1;1;2;0;30;1;1;1;0;0;0;0;0;0;1;0;0.2;0.2;0.5263157894736842;0.0
OEDF;1;1;0;0;0;2;0;27;1;1;1;0;0;0;0;1;0;1;0;0.3;0.0222222222222222;0.5555555555555556;0.6666666666666666
MZE8;1;1;0;1;0;1;0;53;1;1;0;0;0;0;0;0;0;1;0;0.1;0.0;0.3571428571428571;0.0
RRIS;1;1;0;2;1;3;0;34;1;1;1;0;0;0;0;1;0;1;1;0.1;0.0;0.4761904761904761;0.0
BWYO;0;1;0;3;1;3;0;36;0;1;1;0;0;0;0;0;0;1;0;0.1;0.0;0.3703703703703703;0.0
T6I6;0;1;0;2;1;3;0;31;1;1;1;0;0;0;0;0;0;1;0;0.1;0.0;0.4761904761904761;0.0
GCP2;1;0;1;2;1;1;0;39;1;1;1;0;0;0;0;0;0;1;0;0.8;0.8666666666666667;0.8333333333333334;0.0714285714285714
IWQ5;1;1;0;3;1;2;0;36;0;1;1;0;0;0;0;0;0;1;0;0.2857142857142857;0.0;0.5384615384615384;1.0
OEBH;1;0;1;3;0;2;0;42;0;0;0;0;0;0;0;0;0;1;0;0.2857142857142857;0.0;0.5833333333333334;1.0
LABK;1;1;0;2;1;4;0;40;0;1;1;0;0;0;0;0;0;1;0;0.1428571428571428;0.0;0.4375;0.0
T2PL;1;1;0;3;0;2;0;38;0;1;1;0;0;0;0;0;0;1;0;0.4285714285714285;0.0238095238095238;0.5833333333333334;0.6666666666666666
QFCL;0;0;1;1;2;1;0;27;0;0;0;0;0;0;0;0;0;1;0;0.5714285714285714;0.119047619047619;0.7;0.5
SIQU;0;1;0;2;1;2;0;50;0;1;0;0;0;0;0;0;0;1;0;0.2857142857142857;0.0;0.5384615384615384;1.0
OMRB;0;1;0;2;1;1;0;27;0;0;0;0;0;0;0;0;0;1;0;0.8571428571428571;0.4523809523809523;0.875;0.3333333333333333
CCFQ;1;1;0;3;1;3;0;36;0;1;1;0;0;0;0;1;0;1;0;0.5714285714285714;0.3095238095238095;0.7;0.3333333333333333
G6IW;0;1;0;3;0;2;0;46;0;1;1;0;0;0;0;0;0;1;0;1.0;0.6666666666666666;1.0;0.3333333333333333
OHTM;0;1;0;3;0;3;0;36;0;1;1;0;0;0;0;0;0;1;0;0.6666666666666666;0.0;0.75;1.0
WDFW;0;1;0;3;1;3;0;41;0;1;1;0;0;0;1;0;0;0;0;0.3333333333333333;0.0;0.6;0.0
