id;nickname;male;female;skin;hair;height;tattoo;age;weapon;arrested;convicted;rape;extortion;kidnapping;theft;homicide;arms_trafficking;drug_trafficking;faction;Dc;Bc;Cc;CC;key;scores
MXNV;0;1;0;1;2;3;0;29;1;1;1;0;0;0;1;0;0;0;0;0.001233958538993;1.4237534262950743e-05;0.0688975039107665;0.4;0;0.5143934535642992
SAK4;1;1;0;3;1;2;0;29;1;1;0;0;0;0;0;1;0;1;0;0.0019743336623889;0.0011444247086891;0.0517814241169554;0.6428571428571429;0;0.03520992549112643
VEZY;0;1;0;3;2;3;0;24;1;1;1;0;0;0;1;1;0;1;0;0.0014807502467917;0.0004195251371787;0.0664186077007556;0.4;0;0.8121496201070714
S7HW;0;1;0;3;0;3;0;32;1;0;0;0;0;0;0;0;0;0;0;0.0022211253701875;0.0;0.0486457933154053;1.0;0;0.7389867669003395
V1UN;0;0;1;1;0;1;0;41;0;0;0;0;0;0;0;0;0;0;0;0.0002467917077986;0.0;0.0639722134512156;0.0;0;0.03102456245130182
XSB0;0;1;0;1;0;3;0;27;1;1;1;0;0;0;1;0;0;0;0;0.001233958538993;0.0;0.0790264071459219;1.0;0;0.5108362451506128
XQXC;0;1;0;1;0;3;0;36;1;1;1;0;0;0;0;0;0;1;0;0.0081441263573543;0.0024437646034445;0.0737612407616412;0.7159090909090909;0;0.4639717223595067
KLNB;0;1;0;2;1;3;0;27;0;1;0;0;0;0;0;0;0;1;0;0.0004935834155972;0.0;0.0653063855848886;1.0;1;0.2974160082717905
W7JT;0;1;0;3;1;5;0;23;1;0;0;0;0;0;1;1;0;1;0;0.001233958538993;0.0013766693307879;0.0818321350674529;0.3;1;0.24040380222364416
HXW7;0;1;0;1;3;5;0;22;0;0;0;0;0;0;0;0;0;1;0;0.0004935834155972;0.0;0.0558172851750833;1.0;1;0.2974160082717905
JAP6;0;1;0;1;2;5;0;29;0;1;1;0;0;0;1;0;0;1;0;0.001233958538993;0.0;0.0638703677432575;1.0;1;0.2974160082717905
TIDH;1;1;0;3;1;3;0;24;1;0;0;0;0;0;1;1;0;0;0;0.0009871668311944;0.0059082580611517;0.0545635722172847;0.1666666666666666;1;0.29490995528743735
GXKN;0;1;0;3;0;2;0;29;1;1;1;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0739429551634154;0.0;1;0.2981331183958659
S3BW;0;1;0;3;1;2;0;32;1;0;0;0;0;0;1;0;0;1;0;0.0002467917077986;0.0;0.04891002583106;0.0;1;0.24946679667582994
JLC4;0;1;0;3;0;2;0;45;1;1;0;0;0;0;1;0;0;0;0;0.0004935834155972;0.0;0.0619060714394842;1.0;1;0.2974160082717905
A9VT;0;0;1;1;0;5;0;46;0;0;0;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.069710628634346;0.0;1;0.17677782510897877
GWMO;0;1;0;1;2;5;0;41;0;1;0;0;0;0;0;0;0;1;0;0.0009871668311944;0.008848375219895;0.0515541305647798;0.1666666666666666;1;0.2974160082717905
GIRT;0;1;0;3;0;2;0;26;0;1;1;0;0;0;1;0;0;1;0;0.001233958538993;0.0004934006520515;0.0469748084257874;0.5;0;0.7495998255276212
U9VR;0;1;0;1;2;4;0;31;0;0;0;0;0;0;1;0;0;0;0;0.001233958538993;0.0;0.0605897481906812;1.0;0;0.3015307683739217
VUAC;0;1;0;4;3;5;0;32;0;1;0;0;0;0;0;0;0;1;0;0.0007403751233958;0.0;0.0662448706001602;1.0;0;0.5115987479637247
W3IV;1;1;0;3;2;2;0;42;1;1;1;0;0;0;1;0;0;1;0;0.0002467917077986;0.0;0.0688553561718325;0.0;0;0.0466706074812486
CJPQ;1;1;0;3;0;3;0;32;0;1;1;0;0;0;0;0;0;0;0;0.0007403751233958;0.0053825188931085;0.0865127997096312;0.3333333333333333;1;0.282683553547287
RBRG;0;1;0;2;1;3;0;19;0;0;0;0;0;0;1;0;0;1;0;0.0002467917077986;0.0;0.0545995984531012;0.0;1;0.2981331183958659
YGZ5;1;1;0;2;1;2;0;24;1;0;0;0;0;0;1;0;0;1;0;0.0024679170779861;0.004434520358353;0.0767380641251444;0.2222222222222222;0;0.44847906097453943
AKIQ;0;1;0;3;1;2;0;26;1;1;1;0;0;0;0;1;0;1;0;0.0004935834155972;0.0014800191926091;0.0456702320706017;0.0;1;0.2496027553510283
F5HB;1;1;0;3;3;3;0;28;1;1;1;0;0;0;1;0;0;0;0;0.0004935834155972;0.0;0.0693538724860932;1.0;1;0.3005663897311186
CNAZ;1;1;0;1;2;3;0;28;0;1;1;0;0;0;0;0;0;1;0;0.0007403751233958;0.0001843783099517;0.0671494622408564;0.3333333333333333;1;0.2981331183958659
V9JW;1;1;0;3;1;2;0;42;0;1;1;0;0;0;0;0;0;1;0;0.0004935834155972;0.0034499665299026;0.0477931636432261;0.0;1;0.17811253854891318
IFM9;0;1;0;3;0;4;0;29;0;0;0;0;0;0;0;1;0;1;0;0.0002467917077986;0.0;0.0574084044090561;0.0;1;0.1702835593374014
WDMF;1;1;0;1;1;2;0;43;0;1;1;0;0;0;0;0;0;1;0;0.0007403751233958;0.0;0.0821640035688214;1.0;1;0.2896691914746825
KPPM;1;1;0;1;2;2;0;33;1;0;0;0;0;0;0;0;0;1;0;0.0004935834155972;0.0;0.0671138716356107;1.0;1;0.24817784388172245
DWTE;1;1;0;3;1;3;0;33;1;1;1;0;0;0;0;0;0;0;0;0.003208292201382;0.1036261743830887;0.0951598130621638;0.4358974358974359;0;0.8408367351023742
ENT0;1;1;0;3;1;5;0;44;0;1;1;0;0;0;0;0;0;1;0;0.0007403751233958;0.0;0.0646045918367347;1.0;1;0.2981331183958659
ZEY0;1;1;0;1;1;3;0;25;0;1;0;0;0;0;1;0;0;0;0;0.0024679170779861;0.0012261784782295;0.0620777350512463;0.0666666666666666;0;0.5139471607437689
H5CN;0;1;0;1;0;2;0;26;1;1;0;0;0;0;1;0;0;0;0;0.0004935834155972;0.0;0.0549699510262775;1.0;1;0.2039134728477141
BRI4;0;1;0;3;0;5;0;22;0;0;0;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0515134949592545;0.0;1;0.2974160082717905
WMTM;1;1;0;3;1;0;0;22;0;0;0;0;0;0;0;0;0;1;0;0.0009871668311944;8.528965463294624e-07;0.0489945951174685;0.8333333333333334;0;0.5482634043184952
XYV0;1;1;0;2;3;3;0;32;0;1;1;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.055172789412053;0.0;0;0.0065902980979932815
FQC2;0;1;0;1;1;2;0;26;0;1;1;0;0;0;0;1;0;1;0;0.001233958538993;0.0006722624167182;0.0645675313914207;0.4;0;0.5729966682310177
FDVR;0;1;0;1;2;3;0;30;1;1;1;0;0;0;1;0;0;1;0;0.0017275419545903;0.0013413989608007;0.0641139240506329;0.2857142857142857;1;0.26575082480818973
SKIJ;0;1;0;2;1;3;0;24;0;0;0;0;0;0;1;0;0;0;0;0.0009871668311944;0.0011734281513352;0.0654762866607416;0.1666666666666666;0;0.7413385539541348
GGM5;0;1;0;2;1;2;0;37;0;1;1;0;0;0;0;0;0;1;0;0.0007403751233958;0.0004941418597644;0.0511907017876318;0.0;1;0.24183780549509631
KHCA;0;1;0;2;1;1;0;38;1;1;1;0;0;0;1;0;0;1;0;0.0017275419545903;0.0029584544344893;0.0633075540973361;0.2857142857142857;0;0.31976614638326534
SLA3;0;1;0;1;2;2;0;20;1;0;0;0;0;0;1;0;0;0;0;0.0004935834155972;0.0;0.0605435773305243;1.0;0;0.3135484281373785
MPG6;1;1;0;2;1;4;0;27;1;1;0;0;0;0;1;0;0;1;0;0.0022211253701875;0.0010537374631026;0.0522185136023299;0.4166666666666667;0;0.503995080542521
IHEI;0;1;0;3;1;3;0;31;0;1;0;0;0;0;0;0;0;0;0;0.0004935834155972;0.0;0.0740510608746504;1.0;0;0.5169493937644929
E9EE;1;1;0;1;0;3;0;46;1;1;1;0;0;0;1;0;0;0;0;0.0007403751233958;0.0;0.0483641875842971;1.0;0;0.006300611474735219
TCR2;0;1;0;1;0;2;0;50;0;1;0;0;0;0;0;0;0;0;0;0.0007403751233958;0.0;0.0426024055849945;1.0;0;0.7319946013611859
DRGS;1;1;0;1;1;2;0;25;1;0;0;0;0;0;1;0;0;1;0;0.0014807502467917;0.0018325840496761;0.0738768961493582;0.2666666666666666;1;0.1773354331617301
XPRN;1;1;0;1;0;2;0;35;0;1;1;0;0;0;0;0;0;1;0;0.0004935834155972;0.0004935834155972;0.0730787959673201;0.0;1;0.2981331183958659
UHH7;0;1;0;3;2;3;0;22;0;0;0;0;0;0;0;0;0;1;0;0.0009871668311944;2.132241365823656e-06;0.0673044980399973;0.5;0;0.3417442396397483
VRCM;1;1;0;3;1;4;0;28;1;1;0;0;0;0;1;0;0;0;0;0.0022211253701875;0.0287115438085437;0.0649848443539204;0.5833333333333334;0;0.5159946091677464
NKCK;0;1;0;2;0;1;0;27;1;1;1;0;0;0;1;0;0;1;0;0.0004935834155972;0.0004935834155972;0.0547663778771946;0.0;1;0.2974160082717905
GGE5;0;1;0;3;1;3;0;23;1;0;0;0;0;0;1;1;0;0;0;0.0019743336623889;0.0043300589044793;0.0532779340994556;0.25;0;0.8988136190648198
L9F5;1;1;0;1;0;2;0;28;1;1;1;0;0;0;1;1;1;1;0;0.0019743336623889;0.0066151893407003;0.0703423373376848;0.4285714285714285;0;0.37308182917641836
J9W9;1;1;0;3;0;2;0;24;0;0;0;0;0;0;0;0;0;0;0;0.0002467917077986;0.0;0.055181054323106;0.0;1;0.25274320856999904
OTG8;0;1;0;1;2;2;0;28;0;1;0;0;0;0;0;0;0;1;0;0.0017275419545903;0.0018256904928017;0.076400935213817;0.3809523809523809;0;0.8947168199988886
WKNM;1;1;0;3;0;2;0;55;1;1;0;0;0;0;1;0;0;0;0;0.0022211253701875;0.000334059140646;0.0888421144949461;0.9166666666666666;1;0.2589862378100287
T7ZM;0;1;0;1;1;4;0;33;0;1;1;0;0;0;1;0;0;1;0;0.0004935834155972;0.0004935834155972;0.0606913905697681;0.0;1;0.2974160082717905
QRUQ;1;1;0;1;2;3;0;48;1;1;1;0;0;0;1;1;0;1;0;0.0019743336623889;0.0;0.0888070659916277;1.0;1;0.2981331183958659
L3MQ;0;1;0;3;1;0;0;46;0;0;0;0;0;0;0;1;0;0;0;0.0009871668311944;0.0;0.0763031033443808;1.0;1;0.2974160082717905
K1V6;1;0;1;3;1;2;0;39;0;1;0;0;0;0;0;0;0;1;0;0.0014807502467917;0.0021726682918541;0.0690489579605678;0.6666666666666666;1;0.2981331183958659
I7D8;0;0;1;3;0;2;0;29;1;1;0;0;0;0;1;0;0;1;0;0.0014807502467917;4.258021394175117e-07;0.075485757931407;0.8666666666666667;0;0.6012779577851654
ZBTL;0;1;0;3;1;2;0;30;1;1;1;0;0;0;1;1;0;0;0;0.0007403751233958;0.0009869231464669;0.0541631578243841;0.3333333333333333;1;0.24233939429051798
A6CI;0;1;0;3;0;3;0;30;0;1;1;0;0;0;0;0;0;1;0;0.0009871668311944;0.0016685092634314;0.0646551036364506;0.0;0;0.09625186328341585
SMIS;0;1;0;4;3;5;0;45;1;1;0;0;0;0;0;0;0;0;0;0.0002467917077986;0.0;0.072706393210242;0.0;0;0.377885296664826
X3JJ;0;1;0;1;2;3;0;34;1;0;0;0;0;0;0;0;0;0;0;0.0007403751233958;0.0018293699228446;0.0547427011983409;0.0;1;0.2974160082717905
Q5GQ;0;1;0;3;1;3;0;22;0;0;0;0;0;0;0;0;0;1;0;0.0009871668311944;0.0;0.0728462534157917;1.0;0;0.7302110298267716
ZUSW;0;1;0;3;1;3;0;31;1;0;0;0;0;0;0;0;0;1;0;0.0007403751233958;3.543528241131764e-06;0.0496386132549307;0.3333333333333333;1;0.2974160082717905
L8R3;0;1;0;1;0;3;0;42;0;1;1;0;0;0;0;0;0;0;0;0.0007403751233958;0.0049248683432338;0.0689174249511012;0.3333333333333333;0;0.508141008509198
Q4ZJ;1;1;0;3;1;5;0;35;0;0;0;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0554240927929529;0.0;1;0.2677589902216188
IXIX;0;1;0;4;3;5;0;31;0;1;0;0;0;0;0;0;0;1;0;0.0007403751233958;0.0009869231464669;0.0655143979692476;0.3333333333333333;0;0.5098904969580058
JISG;0;1;0;1;0;2;0;20;1;0;0;0;0;0;0;0;0;0;0;0.0022211253701875;0.0;0.0486457933154053;1.0;1;0.2974160082717905
ROSX;1;1;0;3;1;4;0;31;1;1;1;0;0;0;0;0;0;0;0;0.0002467917077986;0.0;0.0471288833060004;0.0;0;0.37766966993085027
CYDM;1;1;0;3;1;2;0;28;0;1;1;0;0;0;1;0;0;0;0;0.001233958538993;0.0014800191926091;0.0463960611438713;0.4;1;0.26618527179438844
MRJR;0;1;0;1;3;3;0;25;0;1;1;0;0;0;0;0;0;1;0;0.0004935834155972;0.0;0.0614880347197984;1.0;0;0.3241555232708522
KWHF;1;1;0;3;0;1;0;22;1;0;0;0;0;0;1;0;0;0;0;0.001233958538993;2.423369969830005e-05;0.0496909643873246;0.6;1;0.2974160082717905
H4KO;1;1;0;2;1;2;0;38;1;1;1;0;0;0;1;0;0;0;0;0.001233958538993;0.0708386698872098;0.0915706214689265;0.7;0;0.796174894537405
ASFR;0;0;1;3;3;2;0;28;1;1;0;0;0;0;0;0;0;1;0;0.001233958538993;0.0020204366191304;0.0649931830940733;0.3;0;0.5573601140418366
HWXV;1;1;0;3;0;2;0;31;0;1;1;0;0;0;0;0;0;1;0;0.0017275419545903;0.0068879925081567;0.072607379002634;0.5238095238095238;1;0.2974160082717905
WKA4;1;0;1;2;0;2;0;54;0;1;1;0;0;0;0;0;0;1;0;0.001233958538993;0.0;0.0648558669590409;1.0;0;0.6294170329546882
ZTJO;1;1;0;1;0;2;0;32;0;1;0;0;0;0;0;0;0;1;0;0.003208292201382;0.0141638158328939;0.0908112953832362;0.4615384615384615;0;0.9003604420886204
R3MG;1;1;0;3;1;3;0;23;0;0;0;0;0;0;1;0;0;0;0;0.0002467917077986;0.0;0.0528409165003977;0.0;1;0.2959809750003381
ZBFE;0;1;0;3;1;2;0;34;1;0;0;0;0;0;1;0;0;0;0;0.0004935834155972;0.0;0.0601820909266438;1.0;0;0.517732412340365
GFK4;1;1;0;3;1;2;0;21;0;0;0;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0397785282337233;0.0;1;0.1493146866095668
XNO2;0;0;1;1;0;5;0;37;0;1;1;0;0;0;1;0;0;0;0;0.0009871668311944;0.0;0.0751609133571998;1.0;1;0.13931414415337928
X1IT;1;1;0;2;1;2;0;26;1;1;1;0;0;0;0;0;0;1;0;0.0024679170779861;0.0114104634177045;0.0565747954539108;0.2444444444444444;0;0.3708449965237022
N9DN;0;1;0;3;0;1;0;23;0;0;0;0;0;0;0;0;0;0;0;0.0007403751233958;1.4354384255129031e-05;0.057905567623185;0.3333333333333333;0;0.7429127460176592
KSVB;1;1;0;3;0;1;0;25;0;0;1;0;0;0;0;0;0;1;0;0.001233958538993;0.0041224042157842;0.0610075581920563;0.2;0;0.6371762093842193
WYFV;1;1;0;3;3;3;0;45;1;1;1;0;0;0;1;0;0;0;0;0.0007403751233958;0.0029584544344893;0.064615924348977;0.0;0;0.34831372118520837
HFQ9;1;1;0;1;2;3;0;38;1;0;0;0;0;0;1;0;0;0;0;0.0019743336623889;1.0028140573520509e-05;0.0739443045366619;0.7142857142857143;0;0.764326634019293
JFXF;0;1;0;3;1;1;0;25;0;0;0;0;0;0;0;0;0;1;0;0.001233958538993;0.0040262165291583;0.062667223433706;0.2;0;0.734543234336377
C0YP;0;1;0;3;0;2;0;30;1;1;0;0;0;0;1;0;0;1;0;0.0014807502467917;0.0005071380569887;0.0609066859066859;0.6;0;0.7388497020530558
QIES;1;1;0;3;2;0;0;42;1;1;1;0;0;0;1;0;0;0;0;0.0029615004935834;0.0001439006182664;0.0414319164817636;0.7575757575757576;1;0.2974160082717905
CLEZ;1;1;0;4;3;3;0;38;0;1;1;0;0;0;0;0;0;0;0;0.0007403751233958;0.0012835391085392;0.0663490036187388;0.0;1;0.1353668988986795
BIH1;0;1;0;3;0;2;0;38;1;1;0;0;0;0;1;0;0;1;0;0.0002467917077986;0.0;0.0693633702518102;0.0;1;0.2981331183958659
KEBZ;0;1;0;3;1;2;0;27;1;1;1;0;0;0;1;1;0;1;0;0.0017275419545903;0.0179570910005967;0.0793327590257655;0.1428571428571428;1;0.25458910349033353
E2VD;1;1;0;2;1;2;0;32;1;1;1;0;0;0;1;0;0;0;0;0.0007403751233958;1.261938767528286e-07;0.0473370016004859;0.0;0;0.06147732833365931
AVJU;0;1;0;3;2;3;0;29;0;1;0;0;0;0;0;0;0;0;0;0.0002467917077986;0.0;0.0544945935768465;0.0;1;0.2642776658191417
UCL9;0;1;0;2;3;3;0;29;0;1;0;0;0;0;0;0;0;1;0;0.0019743336623889;1.3538040417927972e-08;0.0549677139291334;0.9642857142857144;1;0.2981331183958659
LCL7;1;1;0;2;1;3;0;34;0;1;1;0;0;0;0;0;0;1;0;0.0007403751233958;0.0002997378330621;0.0624287431054139;0.3333333333333333;1;0.2981331183958659
IBCG;0;1;0;0;2;2;0;42;0;1;0;0;0;0;0;0;0;1;0;0.0014807502467917;0.0;0.0601383240820445;1.0;0;0.5994181764242905
WVTO;1;1;0;1;2;3;0;39;0;1;1;0;0;0;1;0;0;0;0;0.0004935834155972;0.0002290061745494;0.070249653259362;0.0;0;0.5239366381828598
OOFE;1;1;0;1;1;2;0;51;0;1;1;0;0;0;0;0;0;1;0;0.0004935834155972;0.0006919908115263;0.06116411061466;0.0;0;0.004392501185346579
QORU;0;1;0;1;2;4;0;31;1;1;1;0;0;0;1;0;0;0;0;0.0004935834155972;0.0;0.0639278051243216;1.0;0;0.3980915795070604
NQD8;0;1;0;3;2;2;0;23;1;0;0;0;0;0;0;1;0;0;0;0.0004935834155972;0.0009869231464669;0.0705235310498468;0.0;1;0.2981331183958659
H4I3;0;1;0;3;1;5;0;23;1;0;0;0;0;0;1;0;0;1;0;0.0027147087857847;0.0058759572740568;0.067698065292211;0.2545454545454545;0;0.7250762567563359
E1LS;0;1;0;1;1;5;0;40;0;1;1;0;0;0;1;0;0;0;0;0.0009871668311944;9.1050031944761e-05;0.065606683721382;0.3333333333333333;1;0.2974160082717905
C5YU;1;1;0;3;1;2;0;35;0;1;1;0;0;0;1;0;0;0;0;0.0014807502467917;0.0055697830253674;0.073214801965886;0.2;0;0.004836883980487593
FJG9;0;1;0;1;0;4;0;24;1;1;0;0;0;0;1;0;0;1;0;0.0007403751233958;0.0002379507137203;0.0656843197328535;0.3333333333333333;0;0.040825483680952186
N5WR;0;1;0;1;3;3;0;36;0;1;1;0;0;0;1;0;0;1;0;0.0004935834155972;0.0004935834155972;0.076436965912735;0.0;1;0.2974160082717905
AMLH;1;1;0;1;3;5;0;30;0;1;0;0;0;0;0;0;0;1;0;0.0019743336623889;0.0059082276005607;0.063976253631426;0.3928571428571428;0;0.40138288629773566
JDAE;1;1;0;1;1;3;0;32;1;1;0;0;0;0;1;1;0;1;0;0.001233958538993;0.0036713745210438;0.0578196347031963;0.1;1;0.25713605290352837
J4QH;1;1;0;3;2;3;0;40;0;1;0;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0651007358375373;0.0;0;0.07334064733473218
KSYC;0;1;0;3;0;4;0;31;1;1;1;0;0;0;1;0;0;0;0;0.0002467917077986;0.0;0.0648672878045656;0.0;1;0.2974160082717905
QVN9;0;1;0;3;0;2;0;23;1;0;0;0;0;0;1;0;0;1;0;0.001233958538993;0.0004935834155972;0.0664305856121712;0.6;0;0.5440112083261069
F4GV;1;1;0;1;2;3;0;40;1;1;1;0;0;0;1;0;0;0;1;0.0009871668311944;0.0004935834155972;0.0582510314687827;0.5;0;0.5156019393785034
VCFF;0;1;0;1;1;3;1;28;0;0;0;0;0;0;0;0;0;1;0;0.0004935834155972;0.0039418441524072;0.0601481437499072;0.0;1;0.2981331183958659
RJQJ;0;1;0;3;0;5;0;22;1;0;1;0;0;0;0;1;0;1;1;0.0007403751233958;0.0004935834155972;0.0583567365161662;0.3333333333333333;0;0.7508848289755529
NQLY;0;1;0;1;2;4;0;37;0;1;1;0;0;0;1;0;0;1;0;0.0004935834155972;0.0004935834155972;0.0410803357800397;0.0;1;0.2981331183958659
MJKT;0;1;0;3;1;3;0;30;1;1;0;0;0;0;1;0;0;0;0;0.0017275419545903;0.0474302949372628;0.0778691674994234;0.6190476190476191;0;0.7685717755721506
WVXN;0;1;0;1;1;3;0;28;0;1;0;0;0;0;0;0;0;0;0;0.0004935834155972;1.624564850151357e-07;0.0796242802963312;0.0;1;0.2726153987111881
LCOU;1;1;0;3;2;2;0;25;1;1;1;0;0;0;1;1;0;1;0;0.0029615004935834;0.0029566325671668;0.0521023530924521;0.2727272727272727;0;0.5058635354262868
RYD3;1;1;0;3;2;3;0;26;1;1;0;0;0;0;1;0;0;1;0;0.0014807502467917;9.872132473330478e-07;0.0521539907070135;0.8;1;0.2974160082717905
M6MG;0;1;0;1;3;3;0;23;1;0;0;0;0;0;1;0;0;0;0;0.0002467917077986;0.0;0.0624248960098598;0.0;0;0.008519261109903654
XNWL;0;0;1;3;0;2;0;29;0;1;0;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0469247605702308;0.0;1;0.2974160082717905
L0B0;0;1;0;3;2;3;0;32;1;1;0;0;0;0;0;0;0;0;0;0.0004935834155972;1.7478577182431992e-06;0.0516632454004156;0.0;1;0.14738724217253732
RED7;1;1;0;0;0;3;0;35;0;1;1;0;0;0;0;0;0;1;0;0.0014807502467917;0.0;0.051429151647459;1.0;0;0.011610961359214706
AZHO;0;1;0;3;3;4;0;28;0;1;1;0;0;0;1;0;0;1;0;0.0014807502467917;0.0002461215747979;0.0638663409252108;0.8666666666666667;0;0.5643894653522264
B2WZ;0;1;0;1;1;3;0;31;1;1;1;0;0;0;1;0;0;0;0;0.0007403751233958;0.0;0.0760253668055086;1.0;1;0.2974160082717905
Q3GT;1;1;0;2;1;3;0;34;0;0;0;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0599505836748583;0.0;1;0.2981331183958659
I2XM;0;1;0;3;1;3;0;27;1;1;1;0;0;0;0;0;0;0;0;0.0004935834155972;0.0;0.0567292480434569;1.0;1;0.16822900829873944
R5X8;1;1;0;1;0;2;0;32;0;1;1;0;0;0;0;1;0;1;0;0.0007403751233958;0.0280267069175178;0.0777287550354882;0.3333333333333333;0;0.3091324109683081
VVXH;1;1;0;3;0;3;0;23;1;0;0;0;0;0;1;1;0;1;0;0.0027147087857847;0.0011563449532771;0.0517913519178905;0.4363636363636363;0;0.7293896073654701
JUAL;0;1;0;3;1;3;0;31;1;1;1;0;0;0;1;0;0;0;0;0.0017275419545903;2.0307060626891963e-08;0.0753397913838945;0.9523809523809524;0;0.7543874880932275
UDDR;0;1;0;4;3;5;0;34;0;1;0;0;0;0;1;0;0;0;0;0.0007403751233958;2.736798210864531e-05;0.0803012286959968;0.6666666666666666;1;0.2974160082717905
LXYG;0;0;1;2;0;1;0;40;1;1;1;0;0;0;0;0;0;0;0;0.0009871668311944;8.056556111736255e-07;0.0562020611121128;0.8333333333333334;0;0.6238097185504354
YVZH;0;1;0;1;3;3;0;27;1;1;1;0;0;0;1;0;0;0;0;0.0019743336623889;0.0005242191679507;0.0616911787095399;0.3928571428571428;1;0.2981331183958659
FNHI;0;1;0;1;0;3;0;25;1;0;0;0;0;0;1;0;0;0;0;0.0009871668311944;0.0;0.0547427011983409;1.0;1;0.24383640130887604
B8N5;1;1;0;1;1;2;0;27;1;1;1;0;0;0;1;0;0;1;0;0.0007403751233958;0.0004935834155972;0.0518695835840192;0.3333333333333333;1;0.28826719397226214
ELP8;1;1;0;3;0;2;0;25;0;1;1;0;0;0;0;0;0;0;0;0.0002467917077986;0.0;0.065606683721382;0.0;1;0.2981331183958659
WIZI;0;1;0;2;1;3;0;27;1;1;1;0;0;0;1;0;0;1;0;0.001233958538993;0.0004935834155972;0.070858981533296;0.6;0;0.5202321040137652
LNJJ;1;1;0;3;1;2;0;31;1;1;0;0;0;0;0;0;0;1;0;0.001233958538993;0.0008337764556284;0.0624412494413881;0.2;0;0.3870555035386917
M2M1;1;1;0;3;1;2;0;23;1;0;0;0;0;0;1;0;0;0;0;0.0009871668311944;0.0;0.0711513810602468;1.0;0;0.6245409555205653
RMLX;0;1;0;4;3;5;0;23;1;0;0;0;0;0;1;0;0;0;0;0.0002467917077986;0.0;0.051003839133992;0.0;1;0.2974160082717905
XWBS;1;1;0;2;1;3;0;26;0;1;1;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0539547270306258;0.0;1;0.2974160082717905
ZAI6;1;1;0;3;1;2;0;32;1;1;1;0;0;0;1;0;0;0;0;0.0004935834155972;1.0752604354022525e-05;0.0614460754579643;0.0;1;0.2974160082717905
S0PM;0;0;1;1;1;2;0;23;0;0;0;0;0;0;1;0;0;1;0;0.001233958538993;0.0180220222642814;0.072125311498754;0.3;0;0.5155843628122349
TIPX;1;1;0;3;1;5;0;40;0;1;1;0;0;0;1;0;0;1;0;0.0007403751233958;0.0;0.0752502460675618;1.0;0;0.508808166334678
J6G5;1;1;0;2;0;4;0;25;1;1;1;0;0;0;1;0;0;1;0;0.0002467917077986;0.0;0.0552826893691333;0.0;0;0.06593779711189626
S5R5;0;1;0;1;2;3;0;26;0;1;1;0;0;0;0;0;0;0;0;0.0022211253701875;0.0050517238109901;0.0695109189782649;0.4444444444444444;1;0.23570173418151444
P1WL;1;1;0;3;1;3;0;27;1;1;1;0;0;0;1;0;0;1;0;0.0027147087857847;0.000493687851909;0.0467590615876386;0.7090909090909091;0;0.8561150985645967
QIUI;0;0;1;2;1;2;0;37;0;1;0;0;0;0;0;0;0;0;0;0.0004935834155972;0.0;0.0492357043913582;1.0;1;0.2974160082717905
T5ZA;1;0;1;1;0;2;0;38;0;1;1;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0601338616565009;0.0;0;0.1050757458560704
AVH1;0;1;0;3;0;2;0;37;0;1;1;0;0;0;0;0;0;1;0;0.0004935834155972;0.0;0.0734883383510464;1.0;0;0.06828996889618859
M5XV;1;1;0;1;0;2;0;38;1;1;1;0;0;0;1;0;0;1;0;0.0002467917077986;0.0;0.0576263955059375;0.0;0;0.31800469552356553
HNAG;0;1;0;1;2;2;0;24;0;0;0;0;0;0;0;0;0;1;0;0.0004935834155972;0.0;0.0712715248095966;1.0;1;0.2974160082717905
BCW5;1;1;0;2;2;2;0;35;1;0;0;0;0;0;0;0;0;1;0;0.0017275419545903;0.0013755417348407;0.0521916096706467;0.5238095238095238;0;0.7528361439918684
IEZD;1;1;0;2;1;4;0;32;1;1;1;0;0;0;1;0;0;0;0;0.0004935834155972;0.0004935834155972;0.0546135806129875;0.0;1;0.2981331183958659
QGT2;1;1;0;3;1;2;0;29;1;1;1;0;0;0;1;0;0;1;0;0.0004935834155972;0.0004935834155972;0.085126050420168;0.0;1;0.2981331183958659
YSTP;0;1;0;3;0;3;0;23;0;0;0;0;0;0;0;0;0;0;0;0.0022211253701875;0.0;0.0486457933154053;1.0;0;0.30717008928865774
VBBC;0;1;0;3;2;2;0;37;0;1;1;0;0;0;0;0;0;1;0;0.001233958538993;8.683875268436429e-07;0.0894579975714758;0.8;0;0.012045126550055744
I8U5;0;1;0;2;1;3;0;31;1;1;1;0;0;0;1;0;0;0;0;0.0004935834155972;0.0;0.0593004536806673;1.0;1;0.2974160082717905
X3I4;0;1;0;2;1;5;0;27;1;1;1;0;0;0;1;0;0;0;0;0.001233958538993;0.0017374216479703;0.0645171562773664;0.1;0;0.7270910230525419
